participant_id,alpha_pos,alpha_neg,phi,rho,capacity,kappa,phi_rl,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,hessian_condition,hessian_invertible,alpha_pos_se,alpha_neg_se,phi_se,rho_se,capacity_se,kappa_se,phi_rl_se,epsilon_se,alpha_pos_ci_lower,alpha_neg_ci_lower,phi_ci_lower,rho_ci_lower,capacity_ci_lower,kappa_ci_lower,phi_rl_ci_lower,epsilon_ci_lower,alpha_pos_ci_upper,alpha_neg_ci_upper,phi_ci_upper,rho_ci_upper,capacity_ci_upper,kappa_ci_upper,phi_rl_ci_upper,epsilon_ci_upper,n_trials,converged,n_successful_starts,n_near_best,at_bounds,high_correlations
10170,0.09741301089525223,0.0010000037727877498,0.0010576826753094792,0.20212788879871368,3.0000030994415283,0.11486596614122391,0.06564339250326157,0.059843722730875015,356.8321838378906,729.6643676757812,766.2761242281671,729.8674706376994,0.5476286197045028,0.07125309854745865,8702746624.0,True,0.022600247066314263,2.3039658187572144e-05,0.617091502163218,0.2860404051662595,4.822042069021931,0.023288586443291622,0.017400513164520716,0.017921267510573314,0.053117340603569256,0.000954846872523995,-1.2084194367303185,-0.3585010034503997,-6.451025687778461,0.06922117546152456,0.03153901338828588,0.02471868385284353,0.1417086811869352,0.0010451606730515046,1.2105348020809374,0.7627567810478271,12.451031886661518,0.16051075682092325,0.09974777161823725,0.0949687616089065,718,False,50,19,"['alpha_neg', 'phi']",[]
10171,0.02126268483698368,0.0010000000474974513,0.001000000280328095,0.9239827394485474,2.999971866607666,0.021135473623871803,0.030850214883685112,0.04385620355606079,385.6784973144531,787.3569946289062,823.9687511812921,787.5600975908244,0.5110589176572304,0.7068173885345459,35357768.0,True,0.00938973422804387,6.737732813482039e-06,4.9901010658216396e-06,0.11342610505483426,0.42166250404365774,0.014995704045899503,0.021170150703596683,0.031817912699507754,0.002859143925614687,0.0009867943338455728,0.0009902198619598697,0.7016716586344156,2.1735285450511217,-0.008255566228912797,-0.010642518042649672,-0.018505759398214014,0.03966622574835267,0.0010132057611493299,0.0010097806986963203,1.1462938202626791,3.8264151881642103,0.050526513476656404,0.0723429478100199,0.1062181665103356,718,False,50,8,"['alpha_neg', 'phi']",[]
10172,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10173,0.018856028094887733,0.0010000000474974513,0.9990000128746033,0.0010000033071264625,6.96476936340332,3.3659273613973728e-22,0.06583305448293686,0.03345703333616257,689.5020751953125,1395.004150390625,1431.1455205739232,1395.2197192529004,0.07295149825202263,5.864746526640374e-06,inf,False,0.005826786773187845,6.86611140472755e-06,0.0003238033789749377,0.00032362517977156034,,2.9098344435579025e-05,0.020352879855291484,0.17134828451552542,0.0074357358738452,0.0009865427164303456,0.99836536991374,0.0003657096102839038,,-5.7031707103476375e-05,0.025942142984894764,-0.30237943312698945,0.030276320315930267,0.001013457378564557,0.9996346558354665,0.0016342970039690211,,5.7031707103476375e-05,0.10572396598097895,0.3692934997993146,677,True,50,23,"['alpha_neg', 'phi', 'rho', 'kappa']",[]
10174,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,714,False,48,0,[],
10175,0.03966248035430908,0.0010000000474974513,0.1854996681213379,0.27879127860069275,2.999999761581421,0.01845446415245533,0.047131847590208054,0.050004731863737106,474.0673522949219,964.1347045898438,1000.7353113146407,964.3380944203523,0.3981663875565382,0.2324371486902237,72228192.0,True,0.009346671469978675,6.600002236246064e-06,0.05280544573213928,0.19880436550759747,2.4766146455239206,0.015095815254306196,0.012662319541650969,0.03294104264800322,0.021343340897822836,0.0009870642808165252,0.08200289629876059,-0.11085811776353527,-1.8540757472298965,-0.011132790063255172,0.02231415732783443,-0.01455852533954713,0.05798161981079533,0.0010129358141783775,0.2889964399439152,0.6684406749649208,7.854075270392738,0.04804171836816583,0.07194953785258168,0.11456798906702134,717,False,50,12,['alpha_neg'],[]
10176,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,577,False,48,0,[],
10177,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10178,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,46,0,[],
10179,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10180,0.018356261774897575,0.0010000000474974513,0.26517435908317566,0.9936332702636719,1.572883129119873,5.643708417268911e-11,0.03973119333386421,0.06895723938941956,564.1223754882812,1144.2447509765625,1180.7443037261123,1144.4507595602536,0.2747368435206957,1.0514218047319446e-05,24551354368.0,True,0.010304884441006936,6.4570154688771034e-06,0.04441382031501209,89.02809606520374,140.92874978233735,8.491984778361393e-06,0.026868665388819865,0.13424981848866066,-0.0018409405943231871,0.000987344529730834,0.17812487084991857,-173.49822862970777,-274.6423908305183,-1.6643927885766513e-05,-0.01293042314088061,-0.1941675697793948,0.03855346414411834,0.0010126555652640685,0.35222384731643275,175.4854951702351,277.78815708875806,1.6644040759934858e-05,0.09239280980860903,0.3320820485582339,708,True,50,19,"['alpha_neg', 'rho', 'kappa']","[('rho', 'capacity', -0.9999959468841553)]"
10181,0.024428969249129295,0.0010000000474974513,0.10868772864341736,0.8043524622917175,2.020843267440796,0.012829539366066456,0.05187062919139862,0.0010000000474974513,489.2309875488281,994.4619750976562,1031.0848659594246,994.6647919990647,0.3806436220468301,1.505990803707391e-05,1777137280.0,True,0.006834623056905552,5.8371005629668785e-06,0.0489115988196897,0.13013864514009985,0.526342622260538,0.0119423916060884,0.01610418532313142,3.422479667923637e-05,0.011033354209687365,0.0009885595406198978,0.01282275653055373,0.5492854048202833,0.9892306842817713,-0.01057711807114026,0.020307005957702504,0.000932920678627942,0.037824584288571224,0.0010114405543750048,0.204552700756281,1.0594195197631517,3.0524558505998205,0.03623619680327317,0.08343425242509474,0.0010670794163669607,719,True,50,17,"['alpha_neg', 'epsilon']",[]
10182,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,696,False,49,0,[],
10183,0.14236411452293396,0.0010000000474974513,0.0010077524930238724,0.06359770148992538,6.157275199890137,0.11105522513389587,0.12259398400783539,0.2112497240304947,551.02001953125,1118.0400390625,1154.6629299242684,1118.2428559639084,0.3024199771432131,6.088419013394741e-06,inf,False,0.07555430606294063,1.0932326040579071e-05,1.398791073861108,0.11707782792714878,,0.02483760982830981,0.03712161706496724,0.04046054201188463,-0.00571960423734591,0.000978573082190667,-2.7405723741708545,-0.16587062463546395,,0.06237440440835057,0.049836951512612124,0.13194851889223103,0.29044783328321383,0.0010214270128042356,2.7425878791569023,0.29306602761531475,,0.15973604585944118,0.19535101650305864,0.29055092916875835,719,True,50,24,"['alpha_neg', 'phi']","[('alpha_pos', 'phi_rl', 0.9127887487411499)]"
10184,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,713,False,48,0,[],
10185,0.030038651078939438,0.0010000000474974513,0.3977944552898407,0.7166034579277039,1.0,0.016247382387518883,0.07328315824270248,0.0010000000474974513,612.7555541992188,1241.5111083984375,1278.0332281587205,1241.716529225827,0.2144307862456395,1.708300260361284e-05,749588562575360.0,True,0.007934777516534802,4.350272758621291e-06,0.06256476369521823,0.3841102233168416,0.12349907876500908,0.02273656525772166,0.020303222663189166,4.177111902564814e-05,0.014486772921193054,0.0009914736695676278,0.27516977174595386,-0.03623874586694298,0.7579462534967069,-0.028315466649760222,0.033489573052754316,0.0009181301586132451,0.04559052923668582,0.0010085264254272748,0.5204191388337275,1.4694456617223506,1.2420537465032933,0.06081023142479799,0.11307674343265064,0.0010818699363816576,710,True,50,16,"['alpha_neg', 'capacity', 'epsilon']","[('alpha_pos', 'phi_rl', 0.9038647413253784)]"
10186,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,718,False,48,0,[],
10190,0.03084556572139263,0.0010000000474974513,0.9566477537155151,0.044448405504226685,3.0,0.06078984588384628,0.06450358778238297,0.0010000000474974513,553.0460205078125,1122.092041015625,1157.2674782573542,1122.33569583796,0.1609930300065312,0.04073289409279823,inf,True,0.006073631176076946,3.645681354534393e-06,0.0908415164844345,,,0.026431496398060934,0.01657094065869746,6.226694443592423e-05,0.018941467360902166,0.0009928546433434547,0.7786016531050219,,,0.008985064886146692,0.0320251409013855,0.0008779590789756831,0.0427496640818831,0.0010071454516514479,1.1346938543260083,,,0.11259462688154587,0.09698203466338043,0.0011220410160192194,600,False,50,19,"['alpha_neg', 'epsilon']","[('alpha_pos', 'rho', -56673.66796875), ('alpha_pos', 'capacity', 359382.96875), ('alpha_neg', 'rho', -63.14287185668945), ('alpha_neg', 'capacity', 225.81549072265625), ('phi', 'rho', -488877.03125), ('phi', 'capacity', 1200897.25), ('rho', 'capacity', 182018588672.0), ('rho', 'kappa', 5157.03076171875), ('rho', 'phi_rl', -98969.2734375), ('rho', 'epsilon', 1.7490218877792358), ('capacity', 'kappa', -140519.34375), ('capacity', 'phi_rl', 154479.484375), ('capacity', 'epsilon', -257.5935974121094)]"
10191,0.08967576175928116,0.008080897852778435,0.13602784276008606,0.5752249360084534,2.3062374591827393,0.008126872591674328,0.01662440039217472,0.1441017985343933,383.8663330078125,783.732666015625,820.2322187651747,783.938674599316,0.5064827767159445,5.070849510957487e-06,261.04541015625,True,0.03764705266335254,0.014476147254065255,0.07255301190935752,0.3546682650550046,1.945988030502282,0.015853273328174905,0.035421194374097666,0.02362404646856394,0.015888894415027457,-0.020291829400087863,-0.006173447552160288,-0.11991208995866143,-1.507828994947766,-0.022944972168617923,-0.05279986487044949,0.09779951828690733,0.16346262910353487,0.03645362510564473,0.27822913307233244,1.2703619619755682,6.120303913313244,0.039198717351966575,0.08604866565479893,0.1904040787818793,708,True,50,14,"['alpha_neg', 'kappa']",[]
10192,0.0010000000474974513,0.0010000000474974513,0.4280031621456146,0.9990000128746033,2.839747428894043,0.07352494448423386,0.9990000128746033,0.05809517204761505,618.7142944335938,1253.4285888671875,1289.9394330794446,1253.6343031529018,0.20567274912806255,1.721477929095272e-05,32983773872128.0,True,0.0008133785684287134,0.0009691283181212158,0.031258341916093974,0.005547863883648041,0.21824699342418963,0.026663269793421523,0.0006221976390919169,0.033892389953053506,-0.0005941926524195749,-0.0008994565524180079,0.3667379377736317,0.9881263994715226,2.411991182048481,0.021265895979052943,0.9977805279107173,-0.00833269161035699,0.0025941927474144775,0.0028994566474129105,0.4892683865175976,1.009873626277684,3.2675036757396048,0.12578399298941478,1.0002194978384893,0.12452303570558709,709,True,50,12,"['alpha_pos', 'alpha_neg', 'rho', 'phi_rl']",[]
10195,0.016189346089959145,0.0010000000474974513,0.3929261565208435,0.5337510704994202,2.999999761581421,0.0542483851313591,0.06424690037965775,0.0010000144829973578,619.4935913085938,1254.9871826171875,1291.210845958168,1255.2005159505209,0.17560326395757841,1.4129114151000977,675985792.0,True,0.007964395454791459,4.102495687734804e-06,0.03285316850003349,0.1325018241863841,1.0140408865188917,0.028023269708814958,0.029407818666143306,4.476124786784817e-05,0.0005794178399333803,0.0009919593037027601,0.3285351294827521,0.2740522672082491,1.012516145153325,-0.0006762142269704646,0.006608634930132133,0.0009122840492733051,0.03179927433998491,0.0010080407912921425,0.4573171835589349,0.7934498737905913,4.987483378009516,0.10917298448968867,0.12188516582918335,0.0010877449167214105,684,False,50,1,"['alpha_neg', 'epsilon']",[]
10196,0.01867862045764923,0.0010000000474974513,0.14127486944198608,0.6672070622444153,3.964277744293213,0.09492667764425278,0.030976219102740288,0.0010000000474974513,444.3614501953125,904.722900390625,941.3346569430108,904.9260033525431,0.4366640351412797,1.0894201295741368e-05,975372416.0,True,0.006476294060903114,4.7173334879829095e-06,0.05166186342231564,0.09877767853356233,0.7776644433375343,0.021019287507425627,0.017574233633806148,3.2208990200371e-05,0.0059853173449884774,0.00099075424375794,0.04001947776002024,0.47360636984215787,2.440083443294256,0.05372963114900586,-0.003468645875412242,0.0009368715867263207,0.03137192357030998,0.0010092458512369626,0.24253026112395193,0.8608077546466727,5.48847204529217,0.1361237241394997,0.06542108408089281,0.001063128508268582,718,True,50,6,"['alpha_neg', 'epsilon']",[]
10197,0.03158308565616608,0.007513523567467928,0.19972161948680878,0.9782618284225464,1.7394402027130127,0.05136492848396301,0.0010000001639127731,0.10938059538602829,425.81134033203125,867.6226806640625,904.2121219997476,867.8263581746708,0.4586729258201604,8.68682582222391e-06,inf,True,0.009653240299684692,0.007896262396421685,0.03387935726138668,,,0.018869807001814315,1.7136755045917587e-05,0.029193901838252958,0.01266308233467344,-0.007962866341996513,0.13331929943512533,,,0.014380786365185215,0.0009664127412108896,0.05216159921485481,0.05050308897765871,0.02298991347693237,0.2661239395384922,,,0.0883490706027408,0.0010335875866146567,0.16659959155720178,716,True,50,7,"['alpha_neg', 'phi_rl']","[('alpha_pos', 'rho', -16337.4111328125), ('alpha_pos', 'capacity', -9775.5458984375), ('alpha_neg', 'rho', 3688.60888671875), ('alpha_neg', 'capacity', -15143.7490234375), ('phi', 'rho', 2452.537353515625), ('phi', 'capacity', -4781.77783203125), ('rho', 'capacity', 8407573501837312.0), ('rho', 'kappa', -1773.002685546875), ('rho', 'phi_rl', 3.970611333847046), ('rho', 'epsilon', 9674.2958984375), ('capacity', 'kappa', -2954.146728515625), ('capacity', 'epsilon', 3788.599853515625)]"
10198,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,479,False,49,0,[],
10199,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,710,False,49,0,[],
10200,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10201,0.03528284281492233,0.0010000000474974513,0.19205832481384277,0.9971809387207031,1.275611162185669,1.9512991983395552e-22,0.05569431185722351,0.07008269429206848,494.77685546875,1005.5537109375,1042.1766017992684,1005.7565278389085,0.3736226672117754,1.1398336027923506e-05,113578156032.0,True,0.010493563803005833,5.465489321565804e-06,0.05349006251465482,50.909561303176616,65.12544060874126,1.1315434457158144e-05,0.015385074814531139,0.03797843491337564,0.014715835691557738,0.000989287885269294,0.08721972875432334,-98.78372568423949,-126.3679069082495,-2.21778440054535e-05,0.025540119321288225,-0.0043536703273463345,0.05584984993828693,0.0010107122097256086,0.2968969208733622,100.77808756168089,128.91912923262083,2.21778440054535e-05,0.0858485043931588,0.1445190589114833,719,True,50,18,"['alpha_neg', 'rho', 'kappa']","[('rho', 'capacity', -0.9999844431877136)]"
10202,0.02619289606809616,0.0010000000474974513,0.1465468853712082,0.9175423979759216,2.3692286014556885,0.026378819718956947,0.032847706228494644,0.04295077547430992,407.41265869140625,830.8253173828125,867.4370739351983,831.0284203447306,0.4835055941988171,8.940318366512656e-06,27333834.0,True,0.007993350085189924,5.29468963943591e-06,0.03419055664651468,0.11144119815089898,0.4322915486073109,0.015652920407713156,0.014787007707513825,0.028640466596833655,0.010526217785303736,0.0009896226464948395,0.07953462573266286,0.699121663206168,1.521952735364313,-0.004300340533032857,0.003865703682651357,-0.013183507555906492,0.041859574350888586,0.001010377448500063,0.21355914500975354,1.1359631327456752,3.2165044675470638,0.05705797997094675,0.06182970877433793,0.09908505850452634,718,True,50,11,['alpha_neg'],[]
10203,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,716,False,49,0,[],
10204,0.03421581909060478,0.0010000000474974513,0.17684373259544373,0.7563162446022034,3.570779800415039,0.04092767462134361,0.03043298050761223,0.034995127469301224,347.8909912109375,711.781982421875,748.3937389742608,711.9850853837931,0.5589637509884573,4.203842308925232e-06,106578000.0,True,0.012577747219782925,1.3332542818334713e-05,0.031573555143668795,0.12356048718109446,0.869491437726516,0.014949685635771686,0.020456545941991876,0.01988554147539909,0.009563887533181454,0.0009738687437511771,0.11496070164996351,0.5141421398150352,1.8666078976051164,0.011626829195035326,-0.009661112786780841,-0.003979817635558484,0.058867750648028114,0.0010261313512437255,0.23872676354092393,0.9984903493893715,5.2749517032249615,0.0702285200476519,0.07052707380200529,0.07397007257416094,718,True,50,4,['alpha_neg'],[]
10206,0.02613188326358795,0.0010000000474974513,0.7549638748168945,0.0010000000474974513,1.0000519752502441,0.13227705657482147,0.11279762536287308,0.001000001560896635,732.0922241210938,1480.1844482421875,1516.7290715334834,1480.3892846575502,0.06407435406811002,8.050998076214455e-06,24282583040.0,True,0.00824773745063733,4.079407191871939e-06,2.519647693251297,0.00017435176778773213,0.3978974211415218,0.02817183069663308,0.038691910866585195,6.001182506394418e-05,0.009966614906396585,0.0009920045563231086,-4.1834548576850725,0.0006582768619926056,0.2201873602714951,0.0770612830308607,0.03696287357133214,0.0008823805451247863,0.04229715162077932,0.001007995538671794,5.693382607318862,0.001341723233002297,1.7799165902289933,0.18749283011878226,0.188632377154414,0.0011176225766684838,712,True,50,16,"['alpha_neg', 'rho', 'capacity', 'epsilon']","[('alpha_pos', 'phi_rl', 0.9025391340255737)]"
10208,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,694,False,49,0,[],
10209,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,715,False,49,0,[],
10210,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,683,False,49,0,[],
10211,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,683,False,49,0,[],
10212,0.04844251275062561,0.0010000000474974513,0.0010090471478179097,0.9928543567657471,1.480386734008789,0.07478044927120209,0.02922143042087555,0.09499683976173401,433.5657043457031,883.1314086914062,919.7208500270914,883.3350862020145,0.4488149281905687,5.599658834398724e-06,71031185408.0,True,0.01481310302614677,7.021645658543301e-06,0.34265040790792056,68.89252080272726,102.72232387673095,0.019161265806691006,0.02181449818274651,0.025722359343426718,0.019409364320096656,0.0009862378748945043,-0.6705734116396649,-134.03400522075614,-199.85166847264276,0.03722505839188889,-0.01353420035812207,0.04458194185122029,0.07747566118115456,0.0010137622201003983,0.6725915059353007,136.01971393428764,202.81244194066034,0.11233584015051529,0.07197706119987317,0.14541173767224774,716,True,50,13,"['alpha_neg', 'phi', 'rho']","[('rho', 'capacity', -0.9999931454658508)]"
10215,0.037392325699329376,0.0010000000474974513,0.18733088672161102,0.889896035194397,1.372747540473938,1.3237651252939742e-10,0.03857969120144844,0.1386972814798355,504.5564880371094,1025.1129760742188,1061.7358669359871,1025.3157929756271,0.36124185332343317,1.2120974133722484e-05,inf,True,0.016841853790457387,6.51996670604056e-06,0.057092761593621796,,,1.1160378306364955e-05,0.02206691182178311,0.049351067964938586,0.0043828988371435035,0.0009872211475732116,0.07543113022018068,,,-2.1873807157804908e-05,-0.004670661219267604,0.04197096566996747,0.07040175256151525,0.001012778947421691,0.2992306432230414,,,2.1874071910829966e-05,0.08183004362216448,0.23542359728970355,719,True,50,5,"['alpha_neg', 'kappa']","[('alpha_pos', 'rho', 70427.25), ('alpha_pos', 'capacity', -63013.828125), ('alpha_neg', 'rho', 94.389892578125), ('alpha_neg', 'capacity', -94.84944915771484), ('phi', 'rho', -10601.6845703125), ('phi', 'capacity', 18720.1875), ('rho', 'capacity', 1.832245933375488e+16), ('rho', 'phi_rl', -15409.3818359375), ('rho', 'epsilon', -28780.14453125), ('capacity', 'kappa', 4.329986572265625), ('capacity', 'phi_rl', -25128.84765625), ('capacity', 'epsilon', 20639.3671875)]"
10216,0.04410838335752487,0.0010000000474974513,0.13472047448158264,0.9352913498878479,1.36488938331604,0.045870646834373474,0.08636154234409332,0.06414208561182022,543.6765747070312,1103.3531494140625,1139.9537561388595,1103.556539244571,0.30979672957258564,6.712204594805371e-06,inf,True,0.015441391309192459,5.86317319087998e-06,0.05807439485271493,,,0.022133245481754885,0.025350579746400734,0.034473653469579556,0.013843812520317859,0.0009885084392082058,0.020896752146303085,,,0.002490282829150023,0.036675319053937346,-0.0034250336040699825,0.07437295419473189,0.0010114916557866969,0.24854419681686218,,,0.08925101083959693,0.1360477656342493,0.13170920482771042,717,True,50,7,['alpha_neg'],"[('alpha_pos', 'rho', 30100.771484375), ('alpha_pos', 'capacity', -59411.30078125), ('alpha_neg', 'rho', 31.597049713134766), ('alpha_neg', 'capacity', -54.60638427734375), ('phi', 'rho', -23977.259765625), ('phi', 'capacity', 34216.09375), ('rho', 'capacity', 4954821912166400.0), ('rho', 'kappa', -10508.9853515625), ('rho', 'phi_rl', 29320.3515625), ('rho', 'epsilon', 879.5283203125), ('capacity', 'kappa', 10929.5732421875), ('capacity', 'phi_rl', -30256.376953125), ('capacity', 'epsilon', 4328.49609375)]"
10217,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,719,False,49,0,[],
10218,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,694,False,48,0,[],
10219,0.04262547940015793,0.0010000000474974513,0.3056613802909851,0.46701306104660034,1.0,0.002135434653609991,0.09115354716777802,0.05748183652758598,597.8812255859375,1211.762451171875,1248.3742077242607,1211.9655541337931,0.24204046742054397,1.5849940609768964e-05,inf,True,0.011472350250562997,5.465153690465645e-06,0.11539723603897477,0.32591537636685086,,0.019240711646592426,0.017362049457002943,0.05812761997217277,0.02014008609102539,0.0009892885430941626,0.07948695373912701,-0.17176933864024402,,-0.035575667210631524,0.05712455553424904,-0.05644620512490378,0.06511087270929047,0.00101071155190074,0.5318358068428433,1.1057954607334448,,0.03984653651785151,0.12518253880130698,0.17140987818007575,718,True,50,31,"['alpha_neg', 'capacity', 'kappa']","[('alpha_pos', 'capacity', -214085.375), ('alpha_neg', 'capacity', -141.9374237060547), ('phi', 'capacity', -203191.046875), ('rho', 'capacity', 480810729472.0), ('capacity', 'kappa', 36695.3359375), ('capacity', 'phi_rl', -164543.03125), ('capacity', 'epsilon', -9707.9609375)]"
10220,0.04500563070178032,0.0010000000474974513,0.07981313019990921,0.9990000128746033,1.4874064922332764,0.05252864211797714,0.04603961855173111,0.1511969417333603,487.7144775390625,991.428955078125,1028.0407116305107,991.6320580400431,0.38170355313388815,6.575654879270587e-06,inf,True,0.016765694010440226,6.304327074407894e-06,0.050306526321301934,,0.4701073487106506,0.020508047594334833,0.020040111814620475,0.04462742259771317,0.012145474265498578,0.000987643793484851,-0.018785849577158842,,0.5660130198927891,0.012333607439847571,0.006761721148919354,0.06372880071899353,0.07786578713806205,0.0010123563015100516,0.17841210997697726,,2.4087999645737637,0.09272367679610671,0.08531751595454287,0.23866508274772705,718,True,50,10,"['alpha_neg', 'rho']","[('alpha_pos', 'rho', 32064.2734375), ('alpha_neg', 'rho', 20.18850326538086), ('phi', 'rho', -2566.4267578125), ('rho', 'capacity', 42508554240.0), ('rho', 'kappa', -3802.537841796875), ('rho', 'phi_rl', 10556.1806640625), ('rho', 'epsilon', 2323.46044921875)]"
