sona_id,trial_index,time_elapsed,rt,stimulus,key_press,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter
9121,1818,1785682,1927.0,4,1.0,1.0,16.0,19.0,46.0,5.0,high,main_task,1.0,14.0,9.0
9121,1820,1787302,614.0,2,0.0,1.0,16.0,19.0,47.0,5.0,high,main_task,0.0,16.0,10.0
9121,1822,1789446,1137.0,2,0.0,1.0,16.0,19.0,48.0,5.0,high,main_task,0.0,16.0,11.0
9121,1824,1792029,1576.0,5,0.0,1.0,16.0,19.0,49.0,5.0,high,main_task,0.0,15.0,10.0
9121,1826,1794216,1181.0,3,0.0,1.0,16.0,19.0,50.0,5.0,high,main_task,0.0,14.0,10.0
9121,1828,1796349,1127.0,1,0.0,1.0,16.0,19.0,51.0,5.0,high,main_task,0.0,15.0,10.0
9121,1830,1797877,522.0,1,0.0,1.0,16.0,19.0,52.0,5.0,high,main_task,0.0,15.0,11.0
9121,1832,1799630,747.0,5,0.0,1.0,16.0,19.0,53.0,5.0,high,main_task,0.0,15.0,11.0
9121,1834,1801203,567.0,4,1.0,1.0,16.0,19.0,54.0,5.0,high,main_task,1.0,14.0,10.0
9121,1836,1802833,624.0,3,0.0,1.0,16.0,19.0,55.0,5.0,high,main_task,0.0,14.0,11.0
9121,1838,1804622,782.0,4,1.0,1.0,16.0,19.0,56.0,5.0,high,main_task,1.0,14.0,11.0
9121,1840,1807163,1535.0,2,0.0,1.0,16.0,19.0,57.0,5.0,high,main_task,0.0,16.0,12.0
9121,1842,1808769,600.0,3,0.0,1.0,16.0,19.0,58.0,5.0,high,main_task,0.0,14.0,12.0
9121,1844,1810492,717.0,2,0.0,1.0,16.0,19.0,59.0,5.0,high,main_task,0.0,16.0,13.0
9121,1846,1811979,482.0,1,0.0,1.0,16.0,19.0,60.0,5.0,high,main_task,0.0,15.0,12.0
9121,1848,1813600,614.0,4,1.0,1.0,16.0,19.0,61.0,5.0,high,main_task,1.0,14.0,12.0
9121,1850,1815131,525.0,5,0.0,1.0,16.0,19.0,62.0,5.0,high,main_task,0.0,15.0,12.0
9121,1852,1816683,546.0,1,0.0,1.0,16.0,19.0,63.0,5.0,high,main_task,0.0,15.0,13.0
9121,1854,1818132,443.0,3,0.0,1.0,16.0,19.0,64.0,5.0,high,main_task,0.0,14.0,13.0
9121,1856,1819595,457.0,3,0.0,1.0,16.0,19.0,65.0,5.0,high,main_task,0.0,14.0,14.0
9121,1858,1821033,433.0,5,0.0,1.0,16.0,19.0,66.0,5.0,high,main_task,0.0,15.0,13.0
9121,1860,1822457,419.0,1,0.0,1.0,16.0,19.0,67.0,5.0,high,main_task,0.0,15.0,14.0
9121,1862,1823910,446.0,2,0.0,1.0,16.0,19.0,68.0,5.0,high,main_task,0.0,16.0,14.0
9121,1864,1825334,418.0,5,0.0,1.0,16.0,19.0,69.0,5.0,high,main_task,0.0,15.0,14.0
9121,1866,1826897,558.0,4,1.0,1.0,16.0,19.0,70.0,5.0,high,main_task,1.0,14.0,13.0
9121,1868,1828463,559.0,4,1.0,1.0,16.0,19.0,71.0,5.0,high,main_task,1.0,14.0,14.0
9121,1870,1830273,804.0,3,0.0,0.0,16.0,19.0,72.0,5.0,high,main_task,1.0,inf,0.0
9121,1872,1831760,481.0,1,0.0,1.0,16.0,19.0,73.0,5.0,high,main_task,0.0,15.0,15.0
9121,1874,1833320,553.0,5,0.0,1.0,16.0,19.0,74.0,5.0,high,main_task,0.0,15.0,15.0
9121,1876,1835381,1054.0,2,0.0,1.0,16.0,19.0,75.0,5.0,high,main_task,0.0,16.0,15.0
9121,1880,1838768,406.0,1,0.0,0.0,21.0,20.0,1.0,6.0,high,main_task,1.0,12.0,0.0
9121,1882,1840059,284.0,2,0.0,0.0,21.0,20.0,2.0,6.0,high,main_task,2.0,16.0,0.0
9121,1884,1841423,358.0,3,0.0,1.0,21.0,20.0,3.0,6.0,high,main_task,0.0,12.0,1.0
9121,1886,1842745,316.0,4,0.0,0.0,21.0,20.0,4.0,6.0,high,main_task,2.0,15.0,0.0
9121,1888,1844212,460.0,5,0.0,1.0,21.0,20.0,5.0,6.0,high,main_task,0.0,17.0,1.0
9121,1890,1845646,428.0,6,0.0,0.0,21.0,20.0,6.0,6.0,high,main_task,1.0,13.0,0.0
9121,1892,1847142,490.0,6,0.0,0.0,21.0,20.0,7.0,6.0,high,main_task,1.0,13.0,0.0
9121,1894,1848870,721.0,3,0.0,1.0,21.0,20.0,8.0,6.0,high,main_task,0.0,12.0,2.0
9121,1896,1850386,509.0,5,0.0,1.0,21.0,20.0,9.0,6.0,high,main_task,0.0,17.0,2.0
9121,1898,1851649,257.0,1,1.0,1.0,21.0,20.0,10.0,6.0,high,main_task,1.0,12.0,1.0
9121,1900,1853219,564.0,4,1.0,0.0,21.0,20.0,11.0,6.0,high,main_task,2.0,15.0,0.0
9121,1902,1854914,689.0,2,1.0,0.0,21.0,20.0,12.0,6.0,high,main_task,2.0,16.0,0.0
9121,1904,1857187,1267.0,4,1.0,0.0,21.0,20.0,13.0,6.0,high,main_task,2.0,15.0,0.0
9121,1906,1858848,654.0,3,0.0,1.0,21.0,20.0,14.0,6.0,high,main_task,0.0,12.0,3.0
9121,1908,1860495,641.0,6,1.0,1.0,21.0,20.0,15.0,6.0,high,main_task,1.0,13.0,1.0
9121,1910,1863493,1993.0,5,0.0,1.0,21.0,20.0,16.0,6.0,high,main_task,0.0,17.0,3.0
9121,1912,1865447,948.0,2,2.0,1.0,21.0,20.0,17.0,6.0,high,main_task,2.0,16.0,1.0
9121,1914,1867603,1149.0,1,1.0,1.0,21.0,20.0,18.0,6.0,high,main_task,1.0,12.0,2.0
9121,1916,1869014,406.0,6,1.0,1.0,21.0,20.0,19.0,6.0,high,main_task,1.0,13.0,2.0
9121,1918,1870787,769.0,2,2.0,1.0,21.0,20.0,20.0,6.0,high,main_task,2.0,16.0,2.0
9121,1920,1872587,796.0,1,1.0,1.0,21.0,20.0,21.0,6.0,high,main_task,1.0,12.0,3.0
9121,1922,1874955,1364.0,5,0.0,1.0,21.0,20.0,22.0,6.0,high,main_task,0.0,17.0,4.0
9121,1924,1876409,450.0,4,2.0,1.0,21.0,20.0,23.0,6.0,high,main_task,2.0,15.0,1.0
9121,1926,1878216,804.0,5,0.0,1.0,21.0,20.0,24.0,6.0,high,main_task,0.0,17.0,5.0
9121,1928,1879815,595.0,3,1.0,0.0,21.0,20.0,25.0,6.0,high,main_task,0.0,12.0,0.0
9121,1930,1881488,666.0,3,0.0,1.0,21.0,20.0,26.0,6.0,high,main_task,0.0,12.0,1.0
9121,1932,1883674,1180.0,1,1.0,1.0,21.0,20.0,27.0,6.0,high,main_task,1.0,12.0,4.0
9121,1934,1885297,616.0,6,1.0,1.0,21.0,20.0,28.0,6.0,high,main_task,1.0,13.0,3.0
9121,1936,1886888,585.0,2,2.0,1.0,21.0,20.0,29.0,6.0,high,main_task,2.0,16.0,3.0
9121,1938,1888397,504.0,4,2.0,1.0,21.0,20.0,30.0,6.0,high,main_task,2.0,15.0,2.0
9121,1940,1890158,756.0,6,1.0,1.0,21.0,20.0,31.0,6.0,high,main_task,1.0,13.0,4.0
9121,1942,1891934,769.0,4,2.0,1.0,21.0,20.0,32.0,6.0,high,main_task,2.0,15.0,3.0
9121,1944,1894019,1079.0,2,2.0,1.0,21.0,20.0,33.0,6.0,high,main_task,2.0,16.0,4.0
9121,1946,1895789,764.0,5,0.0,1.0,21.0,20.0,34.0,6.0,high,main_task,0.0,17.0,6.0
9121,1948,1897663,868.0,1,1.0,1.0,21.0,20.0,35.0,6.0,high,main_task,1.0,12.0,5.0
9121,1950,1899260,589.0,1,1.0,1.0,21.0,20.0,36.0,6.0,high,main_task,1.0,12.0,6.0
9121,1952,1900874,607.0,3,0.0,1.0,21.0,20.0,37.0,6.0,high,main_task,0.0,12.0,2.0
9121,1954,1902880,999.0,2,2.0,1.0,21.0,20.0,38.0,6.0,high,main_task,2.0,16.0,5.0
9121,1956,1904405,519.0,6,1.0,1.0,21.0,20.0,39.0,6.0,high,main_task,1.0,13.0,5.0
9121,1958,1906145,733.0,5,0.0,1.0,21.0,20.0,40.0,6.0,high,main_task,0.0,17.0,7.0
9121,1960,1908511,1361.0,4,2.0,1.0,21.0,20.0,41.0,6.0,high,main_task,2.0,15.0,4.0
9121,1962,1910206,687.0,3,0.0,1.0,21.0,20.0,42.0,6.0,high,main_task,0.0,12.0,3.0
9121,1964,1911807,595.0,3,0.0,1.0,21.0,20.0,43.0,6.0,high,main_task,0.0,12.0,4.0
9121,1966,1913581,768.0,4,2.0,1.0,21.0,20.0,44.0,6.0,high,main_task,2.0,15.0,5.0
9121,1968,1915384,797.0,2,2.0,1.0,21.0,20.0,45.0,6.0,high,main_task,2.0,16.0,6.0
9121,1970,1916970,580.0,1,1.0,1.0,21.0,20.0,46.0,6.0,high,main_task,1.0,12.0,7.0
9121,1972,1918792,816.0,2,2.0,1.0,21.0,20.0,47.0,6.0,high,main_task,2.0,16.0,7.0
9121,1974,1920477,678.0,4,2.0,1.0,21.0,20.0,48.0,6.0,high,main_task,2.0,15.0,6.0
9121,1976,1922138,653.0,5,0.0,1.0,21.0,20.0,49.0,6.0,high,main_task,0.0,17.0,8.0
9121,1978,1923741,598.0,6,1.0,1.0,21.0,20.0,50.0,6.0,high,main_task,1.0,13.0,6.0
9121,1980,1925596,848.0,1,1.0,1.0,21.0,20.0,51.0,6.0,high,main_task,1.0,12.0,8.0
9121,1982,1927154,552.0,6,1.0,1.0,21.0,20.0,52.0,6.0,high,main_task,1.0,13.0,7.0
9121,1984,1928747,585.0,3,0.0,1.0,21.0,20.0,53.0,6.0,high,main_task,0.0,12.0,5.0
9121,1986,1930295,542.0,1,1.0,1.0,21.0,20.0,54.0,6.0,high,main_task,1.0,12.0,9.0
9121,1988,1931736,434.0,5,0.0,1.0,21.0,20.0,55.0,6.0,high,main_task,0.0,17.0,9.0
9121,1990,1933411,668.0,6,1.0,1.0,21.0,20.0,56.0,6.0,high,main_task,1.0,13.0,8.0
9121,1992,1934985,567.0,3,0.0,1.0,21.0,20.0,57.0,6.0,high,main_task,0.0,12.0,6.0
9121,1994,1936647,657.0,2,2.0,1.0,21.0,20.0,58.0,6.0,high,main_task,2.0,16.0,8.0
9121,1996,1938057,403.0,4,2.0,1.0,21.0,20.0,59.0,6.0,high,main_task,2.0,15.0,7.0
9121,1998,1939622,561.0,5,0.0,1.0,21.0,20.0,60.0,6.0,high,main_task,0.0,17.0,10.0
9121,2000,1941221,593.0,5,0.0,1.0,21.0,20.0,61.0,6.0,high,main_task,0.0,17.0,11.0
9121,2002,1944185,1959.0,1,0.0,0.0,21.0,20.0,62.0,6.0,high,main_task,1.0,12.0,0.0
9121,2004,1945780,588.0,6,1.0,1.0,21.0,20.0,63.0,6.0,high,main_task,1.0,13.0,9.0
9121,2006,1947314,528.0,3,0.0,1.0,21.0,20.0,64.0,6.0,high,main_task,0.0,12.0,7.0
9121,2008,1948946,625.0,4,2.0,1.0,21.0,20.0,65.0,6.0,high,main_task,2.0,15.0,8.0
9121,2010,1950843,890.0,2,2.0,1.0,21.0,20.0,66.0,6.0,high,main_task,2.0,16.0,9.0
9121,2012,1952428,579.0,2,2.0,1.0,21.0,20.0,67.0,6.0,high,main_task,2.0,16.0,10.0
9121,2014,1953993,559.0,4,2.0,1.0,21.0,20.0,68.0,6.0,high,main_task,2.0,15.0,9.0
9121,2016,1955093,95.0,1,2.0,0.0,21.0,20.0,69.0,6.0,high,main_task,1.0,12.0,0.0
9121,2018,1957202,1102.0,5,0.0,1.0,21.0,20.0,70.0,6.0,high,main_task,0.0,17.0,12.0
9121,2020,1958808,599.0,1,1.0,1.0,21.0,20.0,71.0,6.0,high,main_task,1.0,12.0,1.0
9121,2022,1960377,562.0,6,1.0,1.0,21.0,20.0,72.0,6.0,high,main_task,1.0,13.0,10.0
9121,2024,1962338,955.0,2,2.0,1.0,21.0,20.0,73.0,6.0,high,main_task,2.0,16.0,11.0
9121,2026,1964145,801.0,3,0.0,1.0,21.0,20.0,74.0,6.0,high,main_task,0.0,12.0,8.0
9121,2028,1966323,1171.0,3,0.0,1.0,21.0,20.0,75.0,6.0,high,main_task,0.0,12.0,9.0
9121,2030,1967870,541.0,4,2.0,1.0,21.0,20.0,76.0,6.0,high,main_task,2.0,15.0,10.0
9121,2032,1969424,548.0,6,1.0,1.0,21.0,20.0,77.0,6.0,high,main_task,1.0,13.0,11.0
9121,2034,1971082,652.0,3,0.0,1.0,21.0,20.0,78.0,6.0,high,main_task,0.0,12.0,10.0
9121,2036,1972607,518.0,6,1.0,1.0,21.0,20.0,79.0,6.0,high,main_task,1.0,13.0,12.0
9121,2038,1974361,747.0,5,0.0,1.0,21.0,20.0,80.0,6.0,high,main_task,0.0,17.0,13.0
9121,2040,1975949,582.0,2,2.0,1.0,21.0,20.0,81.0,6.0,high,main_task,2.0,16.0,12.0
9121,2042,1977503,547.0,1,1.0,1.0,21.0,20.0,82.0,6.0,high,main_task,1.0,12.0,2.0
9121,2044,1979123,613.0,5,0.0,1.0,21.0,20.0,83.0,6.0,high,main_task,0.0,17.0,14.0
9121,2046,1980760,631.0,6,1.0,1.0,21.0,20.0,84.0,6.0,high,main_task,1.0,13.0,13.0
9121,2048,1982272,505.0,2,2.0,1.0,21.0,20.0,85.0,6.0,high,main_task,2.0,16.0,13.0
9121,2050,1983804,526.0,4,2.0,1.0,21.0,20.0,86.0,6.0,high,main_task,2.0,15.0,11.0
9121,2052,1985344,534.0,4,2.0,1.0,21.0,20.0,87.0,6.0,high,main_task,2.0,15.0,12.0
9121,2054,1986891,541.0,1,1.0,1.0,21.0,20.0,88.0,6.0,high,main_task,1.0,12.0,3.0
9121,2056,1988568,671.0,3,0.0,1.0,21.0,20.0,89.0,6.0,high,main_task,0.0,12.0,11.0
9121,2058,1990207,632.0,5,0.0,1.0,21.0,20.0,90.0,6.0,high,main_task,0.0,17.0,15.0
9121,2062,1993883,421.0,1,0.0,0.0,20.0,21.0,1.0,2.0,low,main_task,2.0,17.0,0.0
9121,2064,1995218,332.0,2,0.0,0.0,20.0,21.0,2.0,2.0,low,main_task,2.0,12.0,0.0
9121,2066,1996471,246.0,1,1.0,0.0,20.0,21.0,3.0,2.0,low,main_task,2.0,17.0,0.0
9121,2068,1997786,309.0,1,1.0,0.0,20.0,21.0,4.0,2.0,low,main_task,2.0,17.0,0.0
9121,2070,1999161,369.0,2,1.0,0.0,20.0,21.0,5.0,2.0,low,main_task,2.0,12.0,0.0
9121,2072,2000484,316.0,2,2.0,1.0,20.0,21.0,6.0,2.0,low,main_task,2.0,12.0,1.0
9121,2074,2001821,329.0,1,2.0,1.0,20.0,21.0,7.0,2.0,low,main_task,2.0,17.0,1.0
9121,2076,2003319,491.0,2,2.0,1.0,20.0,21.0,8.0,2.0,low,main_task,2.0,12.0,2.0
9121,2078,2004676,351.0,2,2.0,1.0,20.0,21.0,9.0,2.0,low,main_task,2.0,12.0,3.0
9121,2080,2006031,348.0,1,2.0,1.0,20.0,21.0,10.0,2.0,low,main_task,2.0,17.0,2.0
9121,2082,2007386,348.0,2,2.0,1.0,20.0,21.0,11.0,2.0,low,main_task,2.0,12.0,4.0
9121,2084,2008712,319.0,1,2.0,1.0,20.0,21.0,12.0,2.0,low,main_task,2.0,17.0,3.0
9121,2086,2010021,302.0,1,2.0,1.0,20.0,21.0,13.0,2.0,low,main_task,2.0,17.0,4.0
9121,2088,2011291,264.0,2,2.0,1.0,20.0,21.0,14.0,2.0,low,main_task,2.0,12.0,5.0
9121,2090,2012616,319.0,2,2.0,1.0,20.0,21.0,15.0,2.0,low,main_task,2.0,12.0,6.0
9121,2092,2014039,415.0,1,2.0,1.0,20.0,21.0,16.0,2.0,low,main_task,2.0,17.0,5.0
9121,2094,2015584,534.0,2,2.0,1.0,20.0,21.0,17.0,2.0,low,main_task,2.0,12.0,7.0
9121,2096,2016958,366.0,1,2.0,1.0,20.0,21.0,18.0,2.0,low,main_task,2.0,17.0,6.0
9121,2098,2018430,463.0,1,2.0,1.0,20.0,21.0,19.0,2.0,low,main_task,2.0,17.0,7.0
9121,2100,2019813,375.0,2,2.0,1.0,20.0,21.0,20.0,2.0,low,main_task,2.0,12.0,8.0
9121,2102,2021132,311.0,2,2.0,1.0,20.0,21.0,21.0,2.0,low,main_task,2.0,12.0,9.0
9121,2104,2022470,330.0,1,2.0,1.0,20.0,21.0,22.0,2.0,low,main_task,2.0,17.0,8.0
9121,2106,2023919,441.0,2,2.0,1.0,20.0,21.0,23.0,2.0,low,main_task,2.0,12.0,10.0
9121,2108,2025278,351.0,1,2.0,1.0,20.0,21.0,24.0,2.0,low,main_task,2.0,17.0,9.0
9121,2110,2026629,344.0,1,2.0,1.0,20.0,21.0,25.0,2.0,low,main_task,2.0,17.0,10.0
9121,2112,2027932,294.0,2,2.0,1.0,20.0,21.0,26.0,2.0,low,main_task,2.0,12.0,11.0
9121,2114,2029359,420.0,1,2.0,1.0,20.0,21.0,27.0,2.0,low,main_task,2.0,17.0,11.0
9121,2116,2030745,378.0,1,2.0,1.0,20.0,21.0,28.0,2.0,low,main_task,2.0,17.0,12.0
9121,2118,2032329,577.0,2,2.0,1.0,20.0,21.0,29.0,2.0,low,main_task,2.0,12.0,12.0
9121,2120,2033907,571.0,2,2.0,0.0,20.0,21.0,30.0,2.0,low,main_task,1.0,inf,0.0
9121,2124,2039235,765.0,1,0.0,1.0,15.0,23.0,1.0,3.0,low,main_task,0.0,15.0,1.0
9121,2126,2040645,402.0,2,0.0,0.0,15.0,23.0,2.0,3.0,low,main_task,2.0,15.0,0.0
9121,2128,2042061,409.0,3,0.0,0.0,15.0,23.0,3.0,3.0,low,main_task,2.0,15.0,0.0
9121,2130,2043481,413.0,1,0.0,1.0,15.0,23.0,4.0,3.0,low,main_task,0.0,15.0,2.0
9121,2132,2044824,336.0,3,1.0,0.0,15.0,23.0,5.0,3.0,low,main_task,2.0,15.0,0.0
9121,2134,2046140,308.0,2,1.0,0.0,15.0,23.0,6.0,3.0,low,main_task,2.0,15.0,0.0
9121,2136,2047628,482.0,2,2.0,1.0,15.0,23.0,7.0,3.0,low,main_task,2.0,15.0,1.0
9121,2138,2048964,329.0,3,2.0,1.0,15.0,23.0,8.0,3.0,low,main_task,2.0,15.0,1.0
9121,2140,2050305,334.0,1,0.0,1.0,15.0,23.0,9.0,3.0,low,main_task,0.0,15.0,3.0
9121,2142,2051907,594.0,1,0.0,1.0,15.0,23.0,10.0,3.0,low,main_task,0.0,15.0,4.0
9121,2144,2053784,871.0,2,2.0,1.0,15.0,23.0,11.0,3.0,low,main_task,2.0,15.0,2.0
9121,2146,2055419,628.0,3,2.0,1.0,15.0,23.0,12.0,3.0,low,main_task,2.0,15.0,2.0
9121,2148,2056943,519.0,2,2.0,1.0,15.0,23.0,13.0,3.0,low,main_task,2.0,15.0,3.0
9121,2150,2058418,467.0,3,2.0,1.0,15.0,23.0,14.0,3.0,low,main_task,2.0,15.0,3.0
9121,2152,2059809,383.0,1,0.0,1.0,15.0,23.0,15.0,3.0,low,main_task,0.0,15.0,5.0
9121,2154,2061362,547.0,3,2.0,1.0,15.0,23.0,16.0,3.0,low,main_task,2.0,15.0,4.0
9121,2156,2062839,470.0,2,2.0,1.0,15.0,23.0,17.0,3.0,low,main_task,2.0,15.0,4.0
9121,2158,2064718,872.0,1,0.0,1.0,15.0,23.0,18.0,3.0,low,main_task,0.0,15.0,6.0
9121,2160,2066286,562.0,1,0.0,1.0,15.0,23.0,19.0,3.0,low,main_task,0.0,15.0,7.0
9121,2162,2067733,439.0,2,2.0,1.0,15.0,23.0,20.0,3.0,low,main_task,2.0,15.0,5.0
9121,2164,2069250,510.0,3,2.0,1.0,15.0,23.0,21.0,3.0,low,main_task,2.0,15.0,5.0
9121,2166,2070743,486.0,3,2.0,1.0,15.0,23.0,22.0,3.0,low,main_task,2.0,15.0,6.0
9121,2168,2072294,544.0,1,0.0,1.0,15.0,23.0,23.0,3.0,low,main_task,0.0,15.0,8.0
9121,2170,2074007,706.0,1,0.0,1.0,15.0,23.0,24.0,3.0,low,main_task,0.0,15.0,9.0
9121,2172,2075467,454.0,2,2.0,1.0,15.0,23.0,25.0,3.0,low,main_task,2.0,15.0,6.0
9121,2174,2076971,498.0,1,0.0,1.0,15.0,23.0,26.0,3.0,low,main_task,0.0,15.0,10.0
9121,2176,2078450,472.0,3,2.0,1.0,15.0,23.0,27.0,3.0,low,main_task,2.0,15.0,7.0
9121,2178,2079894,437.0,2,2.0,1.0,15.0,23.0,28.0,3.0,low,main_task,2.0,15.0,7.0
9121,2180,2081378,477.0,3,2.0,1.0,15.0,23.0,29.0,3.0,low,main_task,2.0,15.0,8.0
9121,2182,2082820,434.0,2,2.0,1.0,15.0,23.0,30.0,3.0,low,main_task,2.0,15.0,8.0
9121,2184,2084233,408.0,1,0.0,1.0,15.0,23.0,31.0,3.0,low,main_task,0.0,15.0,11.0
9121,2186,2085828,589.0,3,2.0,1.0,15.0,23.0,32.0,3.0,low,main_task,2.0,15.0,9.0
9121,2188,2087365,530.0,2,2.0,1.0,15.0,23.0,33.0,3.0,low,main_task,2.0,15.0,9.0
9121,2190,2088913,541.0,2,2.0,1.0,15.0,23.0,34.0,3.0,low,main_task,2.0,15.0,10.0
9121,2192,2090517,597.0,1,0.0,1.0,15.0,23.0,35.0,3.0,low,main_task,0.0,15.0,12.0
9121,2194,2092060,536.0,3,2.0,1.0,15.0,23.0,36.0,3.0,low,main_task,2.0,15.0,10.0
9121,2196,2094075,1008.0,3,2.0,1.0,15.0,23.0,37.0,3.0,low,main_task,2.0,15.0,11.0
9121,2198,2095576,495.0,2,2.0,1.0,15.0,23.0,38.0,3.0,low,main_task,2.0,15.0,11.0
9121,2200,2097096,514.0,3,2.0,1.0,15.0,23.0,39.0,3.0,low,main_task,2.0,15.0,12.0
9121,2202,2098628,526.0,1,0.0,1.0,15.0,23.0,40.0,3.0,low,main_task,0.0,15.0,13.0
9121,2204,2100182,546.0,2,2.0,1.0,15.0,23.0,41.0,3.0,low,main_task,2.0,15.0,12.0
9121,2206,2101870,682.0,2,2.0,1.0,15.0,23.0,42.0,3.0,low,main_task,2.0,15.0,13.0
9121,2208,2103380,502.0,1,0.0,1.0,15.0,23.0,43.0,3.0,low,main_task,0.0,15.0,14.0
9121,2210,2104823,437.0,3,2.0,1.0,15.0,23.0,44.0,3.0,low,main_task,2.0,15.0,13.0
9121,2212,2106382,552.0,1,0.0,1.0,15.0,23.0,45.0,3.0,low,main_task,0.0,15.0,15.0
